date,title,text,source,url,ticker,publisher,query,article_length,word_count,collection_date,finbert_label,finbert_score,finbert_sentiment,vader_compound,vader_label,textblob_polarity,textblob_label,date_only,spacy_entities_json,bert_entities_json,all_entities_json,num_entities,num_orgs,num_persons,num_locations
2026-01-14 21:22:00,"Bank of America, Wells Fargo Slip, Citi Pops On Bank Earnings Day 2 - Investor's Business Daily","Bank of America, Wells Fargo Slip, Citi Pops On Bank Earnings Day 2&nbsp;&nbsp;Investor's Business Daily",Google News,https://news.google.com/rss/articles/CBMingFBVV95cUxPVV8wSDF0R1p1Uzl1T2xSZ0ljRS1pekk3eXRiQTh1TUNyVXpzLVdubUFCdlhNbGRJMmgyR2JHRC0zbTVkLXgwWjVvT2tZbW5lQWNqX3VNWDAtd0Z6QXFOTFNzYzVXWVdTNGg3UG43R3E3SWctNms5TWFqLTE5ci1pUXkyY1MtbWxLbmoySUc1aVI0Q2dXZENDYXNTOWhqdw?oc=5,BAC,,BAC stock news,104,15,2026-01-18 18:10:41.105671,positive,0.25,0.25,0.25,positive,0.0,neutral,2026-01-14,"[{""text"": ""Bank of America"", ""label"": ""ORG"", ""start"": 0, ""end"": 15}, {""text"": ""Wells Fargo Slip"", ""label"": ""ORG"", ""start"": 17, ""end"": 33}, {""text"": ""Business Daily"", ""label"": ""ORG"", ""start"": 90, ""end"": 104}]","[{""text"": ""Bank of America"", ""label"": ""ORG"", ""score"": 0.999323844909668, ""start"": 0, ""end"": 15}, {""text"": ""Wells Fargo Slip"", ""label"": ""ORG"", ""score"": 0.9992512464523315, ""start"": 17, ""end"": 33}, {""text"": ""Citi Pops On Bank"", ""label"": ""ORG"", ""score"": 0.9451368451118469, ""start"": 35, ""end"": 52}, {""text"": ""Day"", ""label"": ""MISC"", ""score"": 0.9718347191810608, ""start"": 62, ""end"": 65}, {""text"": ""Investor ' s Business Daily"", ""label"": ""ORG"", ""score"": 0.9088788032531738, ""start"": 79, ""end"": 104}]","[{""text"": ""Bank of America"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Wells Fargo Slip"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Business Daily"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Bank of America"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Wells Fargo Slip"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Citi Pops On Bank"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Day"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""Investor ' s Business Daily"", ""label"": ""ORG"", ""source"": ""bert""}]",8,7,0,0
2026-01-14 18:22:30,BAC Stock Gains On Bullish Q4 Print – Guides For Mid-Single Digit NII Growth In FY26 - Stocktwits,BAC Stock Gains On Bullish Q4 Print – Guides For Mid-Single Digit NII Growth In FY26&nbsp;&nbsp;Stocktwits,Google News,https://news.google.com/rss/articles/CBMinAFBVV95cUxQODNUc0JnaW5TNTFjZmFaNWdsOWwzdl9YRHpxbVllT0V6WkpZMmZhXzJYaWtNVWdybUItTFFJeEZnTGxiSTR1bVlGTlJjUUJYM0oySGptUGM2Q2tUR0V4Qko2QzBtYldyeHdIdXhJRjdyNnZTTDJ0Rnd6aGpjTXRoQlQ3SFJnc2hKUHFhb0lhazM1SXNzRF9TRVlTdms?oc=5,BAC,,BAC stock news,106,16,2026-01-18 18:10:41.105671,positive,0.6124,0.6124,0.6124,positive,0.0,neutral,2026-01-14,"[{""text"": ""BAC Stock Gains On Bullish Q4 Print"", ""label"": ""ORG"", ""start"": 0, ""end"": 35}]","[{""text"": ""N"", ""label"": ""MISC"", ""score"": 0.835822582244873, ""start"": 66, ""end"": 67}, {""text"": ""Stock"", ""label"": ""ORG"", ""score"": 0.7968324422836304, ""start"": 96, ""end"": 101}]","[{""text"": ""BAC Stock Gains On Bullish Q4 Print"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""N"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""Stock"", ""label"": ""ORG"", ""source"": ""bert""}]",3,2,0,0
2026-01-14 17:47:36,AVGO Stock Dives as Insider Selling and China Risks Revive Broadcom Valuation Fears - FXLeaders,AVGO Stock Dives as Insider Selling and China Risks Revive Broadcom Valuation Fears&nbsp;&nbsp;FXLeaders,Google News,https://news.google.com/rss/articles/CBMixAFBVV95cUxNLWF2U0VVRnM4SE5pT2ZwYXNmOG1BUmFJZXg1akFucE5aR2ZKaEZZNVQyWWYtNGlYYVlhaHFTN2YwSUxPSThxYnQ4YVFJbjV1V0EwRU9ialNYTDhYNW5oZlNVbjZYQkJBNnpXa2xZNlppUnZxXzl5RE9VakRFekdEN2h4SHBEcGRPZDRrSS1mQjdTWGlkeXpYd2Jac29oWmFSNWR4ekZURUlKbkpwNU5pSHZ3TWJMV2FFR0dIa0kwN0JFRVpp?oc=5,AVGO,,AVGO stock news,104,13,2026-01-18 18:10:41.105671,positive,0.0772,0.0772,0.0772,positive,0.0,neutral,2026-01-14,"[{""text"": ""AVGO Stock Dives"", ""label"": ""ORG"", ""start"": 0, ""end"": 16}, {""text"": ""China Risks Revive Broadcom Valuation"", ""label"": ""ORG"", ""start"": 40, ""end"": 77}]","[{""text"": ""A"", ""label"": ""ORG"", ""score"": 0.9635639786720276, ""start"": 0, ""end"": 1}, {""text"": ""VGO"", ""label"": ""ORG"", ""score"": 0.9224900603294373, ""start"": 1, ""end"": 4}, {""text"": ""com"", ""label"": ""ORG"", ""score"": 0.735940158367157, ""start"": 64, ""end"": 67}, {""text"": ""FXL"", ""label"": ""ORG"", ""score"": 0.6133661270141602, ""start"": 95, ""end"": 98}]","[{""text"": ""AVGO Stock Dives"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""China Risks Revive Broadcom Valuation"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""A"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""VGO"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""com"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""FXL"", ""label"": ""ORG"", ""source"": ""bert""}]",6,6,0,0
2026-01-14 17:21:08,Broadcom CEO Hock Tan Just Sold $24 Million Worth of AVGO Stock. Should You Dump Shares Too? - Barchart.com,Broadcom CEO Hock Tan Just Sold $24 Million Worth of AVGO Stock. Should You Dump Shares Too?&nbsp;&nbsp;Barchart.com,Google News,https://news.google.com/rss/articles/CBMizwFBVV95cUxQWGFJWmVFT2V0bm0zOUZYMGtKN3FFc0xXWUp1ZXNDSTVGVGNTMFJoUmhhUDVlbV90ZDJ6SGJHYzU1TWNhTGJZcm8wR2JRbG54TU1sWnBQa1RhbFN4dWg0alJEZ1NhaHRIazdzY0xqV2p4SnVlVExGWkY5S1ZGbUJ6NTQtd1dTelpXWWpOSXJ1UFlDZXB5NWZNam8zR0FtRXFIWnVzWHZIQk9sd01xZ2VYdU82eEdVaGJUa2FYcUpkU3FUd3ltcGs5aGZ4TEx3WHM?oc=5,AVGO,,AVGO stock news,116,17,2026-01-18 18:10:41.105671,positive,0.128,0.128,0.128,positive,0.3,positive,2026-01-14,"[{""text"": ""Hock Tan"", ""label"": ""PERSON"", ""start"": 13, ""end"": 21}, {""text"": ""$24 Million"", ""label"": ""MONEY"", ""start"": 32, ""end"": 43}, {""text"": ""AVGO Stock"", ""label"": ""ORG"", ""start"": 53, ""end"": 63}]","[{""text"": ""Broadcom"", ""label"": ""ORG"", ""score"": 0.9973959922790527, ""start"": 0, ""end"": 8}, {""text"": ""Ho"", ""label"": ""PER"", ""score"": 0.9995468258857727, ""start"": 13, ""end"": 15}, {""text"": ""ck Tan"", ""label"": ""PER"", ""score"": 0.755711019039154, ""start"": 15, ""end"": 21}, {""text"": ""A"", ""label"": ""ORG"", ""score"": 0.9473863840103149, ""start"": 53, ""end"": 54}, {""text"": ""VG"", ""label"": ""ORG"", ""score"": 0.6674816012382507, ""start"": 54, ""end"": 56}, {""text"": ""Barchart. com"", ""label"": ""ORG"", ""score"": 0.8954590559005737, ""start"": 104, ""end"": 116}]","[{""text"": ""Hock Tan"", ""label"": ""PERSON"", ""source"": ""spacy""}, {""text"": ""$24 Million"", ""label"": ""MONEY"", ""source"": ""spacy""}, {""text"": ""AVGO Stock"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Broadcom"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Ho"", ""label"": ""PER"", ""source"": ""bert""}, {""text"": ""ck Tan"", ""label"": ""PER"", ""source"": ""bert""}, {""text"": ""A"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""VG"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Barchart. com"", ""label"": ""ORG"", ""source"": ""bert""}]",9,5,3,0
2026-01-14 15:38:51,BAC stock today falls despite Bank of America beating Q4 earnings estimates: What investors are worried ab - The Economic Times,BAC stock today falls despite Bank of America beating Q4 earnings estimates: What investors are worried ab&nbsp;&nbsp;The Economic Times,Google News,https://news.google.com/rss/articles/CBMikgJBVV95cUxOazBwRGlYN0h3ZFlyYy1iMUlCS0syRmdyQ0hvYzNpaUJOaFBENUFVN0FQVG96aHZzaWRYb0poQWlVSlBJRUgyY0lZUENaN3pocHRZT1VoRV9FYzlza2NWMkxKVEtrUk9DMFN3VUQ2ZEUwYzVhMG9YaEJxQWx3UU5PNWNxRnNEdzVoeTRwTWFjb245YWZIMlBsdXBtRE1fREJhSXQwVDBhbVhxVDZLRG0zQ2tzZGVHYmxsRC1USl9FMm4yVExkUHVzVlZXQWdzVTliZ1lCZ2xKdFZwQ0tkRHN2REVYemQ1aHNGUXhMRTZ4cUhtZWE4Q3FySXJ3eEdnY1lQQmFGUnVsdHEtcVBReFhKYkx30gGXAkFVX3lxTE5laVlLUWdCdVZ3V0lsWFpkaHhGNTR3NURDaDRwMmlzdTZRS19LMDdKYVlFNkw1dzZMczZ0T2tNLXBGN1RxMXZmZXFhVXBteHRQalhvaUo5d1dvSVJLS2FtaVhMNTNHOWlZdEVwV0VHazdzbXV3aW5MMGQtYWdwdVFwbTFiT0w2YzF5N0xST0VYZFBSNHJzdWpZWUZaWUtGT2c1RGphWEprOFY2YTdnZ09BVUxocGNXakJRQUJpQzNlUUUzeHIwcWhuYlhlMnplZDl6eHJPOTNlTWxncWx2cnIwRWhTRnlHT3JaUURSX3hJVFN2SllpQ2hNYnBpTWlUZU96M195cVBLN2ZNakFmWlBwVmtrVWdSdw?oc=5,BAC,,BAC stock news,136,19,2026-01-18 18:10:41.105671,negative,0.6369,-0.6369,-0.6369,negative,0.2,positive,2026-01-14,"[{""text"": ""BAC"", ""label"": ""ORG"", ""start"": 0, ""end"": 3}, {""text"": ""today"", ""label"": ""DATE"", ""start"": 10, ""end"": 15}, {""text"": ""Bank of America"", ""label"": ""ORG"", ""start"": 30, ""end"": 45}, {""text"": ""ab&nbsp;&nbsp;The Economic Times"", ""label"": ""ORG"", ""start"": 104, ""end"": 136}]","[{""text"": ""BAC"", ""label"": ""ORG"", ""score"": 0.9967155456542969, ""start"": 0, ""end"": 3}, {""text"": ""Bank of America"", ""label"": ""ORG"", ""score"": 0.9993719458580017, ""start"": 30, ""end"": 45}, {""text"": ""The Economic Times"", ""label"": ""ORG"", ""score"": 0.9589545130729675, ""start"": 118, ""end"": 136}]","[{""text"": ""BAC"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""today"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""Bank of America"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""ab&nbsp;&nbsp;The Economic Times"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""BAC"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Bank of America"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""The Economic Times"", ""label"": ""ORG"", ""source"": ""bert""}]",7,6,0,0
2026-01-14 14:00:03,Accenture PLC (ACN) is Attracting Investor Attention: Here is What You Should Know - Yahoo Finance,Accenture PLC (ACN) is Attracting Investor Attention: Here is What You Should Know&nbsp;&nbsp;Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPelVEMzRHbGlHaXg3QUVYT29FejhtMzNEd3luS0QtVEVGcW43UWJZd2VZeUZVM25EX0pEUUxINHQ4aXFYSG1TNVJNZnhfZ005OVlpaVVJb1liN1JmMTNVNkdERzhaS2FJLWtmNmtRdGJQeUU5ODhSRWN0UzE0dmVUSnprSmxWU1lweHNF?oc=5,ACN,,ACN stock news,107,14,2026-01-18 18:10:41.105671,positive,0.4767,0.4767,0.4767,positive,0.0,neutral,2026-01-14,"[{""text"": ""Accenture PLC"", ""label"": ""ORG"", ""start"": 0, ""end"": 13}, {""text"": ""ACN"", ""label"": ""ORG"", ""start"": 15, ""end"": 18}]","[{""text"": ""PLC"", ""label"": ""ORG"", ""score"": 0.9559171199798584, ""start"": 10, ""end"": 13}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""score"": 0.9962101578712463, ""start"": 94, ""end"": 107}]","[{""text"": ""Accenture PLC"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""ACN"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""PLC"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""source"": ""bert""}]",4,4,0,0
2026-01-14 12:45:18,Broadcom (NASDAQ: AVGO) Stock Price Prediction and Forecast 2026-2030 (Jan 2026) - 24/7 Wall St.,Broadcom (NASDAQ: AVGO) Stock Price Prediction and Forecast 2026-2030 (Jan 2026)&nbsp;&nbsp;24/7 Wall St.,Google News,https://news.google.com/rss/articles/CBMingFBVV95cUxNZEF2R2VfRmVUSG9QMmh0czhqYlpKb1VjWnE1Smc3c09HcDloLUYxUXlhVzFWYXYxUVEyYXNxLXFZRDJ1M1haVGdMakFRQ3NKZE02WUk5UDluMV9EenZGb184QklZRHhDWllsM3dsZFROS2tsdUR3cWVsT1NnbUF6T3dJdVFpZVJfenRfOUl0QTdQLU9RdUpWVVM2MmlJdw?oc=5,AVGO,,AVGO stock news,105,13,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.0,neutral,2026-01-14,"[{""text"": ""AVGO"", ""label"": ""ORG"", ""start"": 18, ""end"": 22}]","[{""text"": ""Broadcom"", ""label"": ""ORG"", ""score"": 0.9840444326400757, ""start"": 0, ""end"": 8}, {""text"": ""Wall St"", ""label"": ""LOC"", ""score"": 0.9847061634063721, ""start"": 97, ""end"": 104}]","[{""text"": ""AVGO"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Broadcom"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Wall St"", ""label"": ""LOC"", ""source"": ""bert""}]",3,2,0,1
2026-01-14 12:30:37,Amazon Stock (NASDAQ: AMZN) Price Prediction and Forecast 2026-2030 for January 14 - 24/7 Wall St.,Amazon Stock (NASDAQ: AMZN) Price Prediction and Forecast 2026-2030 for January 14&nbsp;&nbsp;24/7 Wall St.,Google News,https://news.google.com/rss/articles/CBMilgFBVV95cUxNQ3MwcC1WVkc1bENwcS1obkZ2dGRLUnhPUkpkTHRoZlA1eWpkeXBUb09Jb3Jha2ZuOExBUEtPSGxfOGhNSVVWOTZfcDZwZ0ctSGY1QzdtVzJSeWZneUgzQ0dOV1J4S0ZzakhqVWM3OUxIazVPU1I3UDlQdXZROU9tQmIwM2pPRlVjR1N5TUROa0lRamF3UlE?oc=5,AMZN,,AMZN stock news,107,14,2026-01-18 18:10:41.105671,positive,0.1779,0.1779,0.1779,positive,0.0,neutral,2026-01-14,"[{""text"": ""Amazon Stock"", ""label"": ""ORG"", ""start"": 0, ""end"": 12}, {""text"": ""January 14&nbsp;&nbsp;24/7"", ""label"": ""DATE"", ""start"": 72, ""end"": 98}]","[{""text"": ""Amazon"", ""label"": ""ORG"", ""score"": 0.8528382182121277, ""start"": 0, ""end"": 6}, {""text"": ""Wall St"", ""label"": ""LOC"", ""score"": 0.9932278394699097, ""start"": 99, ""end"": 106}]","[{""text"": ""Amazon Stock"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""January 14&nbsp;&nbsp;24/7"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""Amazon"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Wall St"", ""label"": ""LOC"", ""source"": ""bert""}]",4,2,0,1
2026-01-14 11:15:01,"Bank of America tops estimates on better-than-expected net interest income, equities trading - CNBC","Bank of America tops estimates on better-than-expected net interest income, equities trading&nbsp;&nbsp;CNBC",Google News,https://news.google.com/rss/articles/CBMifkFVX3lxTE5KSFFjNUtvRV9CM0l4QWlhLUhIMW8wRlg5TEVVOWlmaERHaUF1a2xOaGJYby1hem9aTk1uTEwwN1E5Z1d3M0hhQ1dpOHR1RzI3VWMxLVhQdEdMai1uSkh2TkxrYXAwa3EyVlU2MlB2emI4YkRuWkoxd1dOdGo0d9IBgwFBVV95cUxNckZ4aWxaaC02V1FIelBKa2FkVDBUUnlPckx3MFhvODd5bFAtc05EVWRXSTU3UTNza3M3djdscWJrYlhlVG4yaXBkQVJXaFN5S1dSSFkyVENCY2JSNGlSeEhWUzFQS09ZeWR4a1Y4SFQzajNaU2Y4eVRqZ3ZrY0tyeV95WQ?oc=5,BAC,,BAC stock news,108,12,2026-01-18 18:10:41.105671,positive,0.743,0.743,0.743,positive,0.0,neutral,2026-01-14,"[{""text"": ""Bank of America"", ""label"": ""ORG"", ""start"": 0, ""end"": 15}]","[{""text"": ""Bank of America"", ""label"": ""ORG"", ""score"": 0.9993283152580261, ""start"": 0, ""end"": 15}, {""text"": ""CNBC"", ""label"": ""ORG"", ""score"": 0.9643941521644592, ""start"": 104, ""end"": 108}]","[{""text"": ""Bank of America"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Bank of America"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""CNBC"", ""label"": ""ORG"", ""source"": ""bert""}]",3,3,0,0
2026-01-14 08:02:00,"This Unstoppable Stock Has 4 Catalysts to Fuel Its Membership in the $5 Trillion Club in 2026, According to 1 Wall Street Analyst. - The Motley Fool","This Unstoppable Stock Has 4 Catalysts to Fuel Its Membership in the $5 Trillion Club in 2026, According to 1 Wall Street Analyst.&nbsp;&nbsp;The Motley Fool",Google News,https://news.google.com/rss/articles/CBMimAFBVV95cUxPUjdkT2laVks2S2RVMmdBNy1jQWR0Z0F0dlJHSjFSdFp0TXk2dVozYjZpZDhPWEdXVlpvMVNMRVZSb3F3MnU3ci1CaGcxRWktbnRGR0tGeGFkcFEzMm90QkdPMWhRWVp1bUx2LWw1OWk0QjFWMU9uYzM3NVd2WldDSkJObmotd0JGdEdBSVdvblFBcXZGNTJRbQ?oc=5,AAPL,,AAPL stock news,157,25,2026-01-18 18:10:41.105671,negative,0.5719,-0.5719,-0.5719,negative,0.6,positive,2026-01-14,"[{""text"": ""4"", ""label"": ""CARDINAL"", ""start"": 27, ""end"": 28}, {""text"": ""$5 Trillion Club"", ""label"": ""MONEY"", ""start"": 69, ""end"": 85}, {""text"": ""2026"", ""label"": ""DATE"", ""start"": 89, ""end"": 93}, {""text"": ""1"", ""label"": ""CARDINAL"", ""start"": 108, ""end"": 109}]","[{""text"": ""Trillion Club"", ""label"": ""ORG"", ""score"": 0.9463529586791992, ""start"": 72, ""end"": 85}, {""text"": ""Wall Street"", ""label"": ""LOC"", ""score"": 0.9563729763031006, ""start"": 110, ""end"": 121}, {""text"": ""Motley"", ""label"": ""MISC"", ""score"": 0.5916664004325867, ""start"": 146, ""end"": 152}, {""text"": ""Fool"", ""label"": ""ORG"", ""score"": 0.5883258581161499, ""start"": 153, ""end"": 157}]","[{""text"": ""4"", ""label"": ""CARDINAL"", ""source"": ""spacy""}, {""text"": ""$5 Trillion Club"", ""label"": ""MONEY"", ""source"": ""spacy""}, {""text"": ""2026"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""1"", ""label"": ""CARDINAL"", ""source"": ""spacy""}, {""text"": ""Trillion Club"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Wall Street"", ""label"": ""LOC"", ""source"": ""bert""}, {""text"": ""Motley"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""Fool"", ""label"": ""ORG"", ""source"": ""bert""}]",8,2,0,1
2026-01-13 22:10:08,AI Could Spell Trouble for Software. These Experts Say to Avoid One Stock In Particular - Investopedia,AI Could Spell Trouble for Software. These Experts Say to Avoid One Stock In Particular&nbsp;&nbsp;Investopedia,Google News,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPSUFXVGp3c2VaSUxXV211UE5LdnBHUDRRNEZhazh4TFBOUWNUdTkyenRndWxReFNkMmVNTHBFcWNXQ21EcjhndGpUbW82WkRadXBEWlMxYjFPUlRLc0d6Rkg1c25Oc3pJelpneDREeFhtS1dWZHhjTGFKV0p3MmlkdXBTcDVJWnRLVjBFUFc2eWRRQWlHMmx0MGFfZXV3dml5MWFDamhJWVZyN1ZZdXJuYUZmMGhFcjBPRTl6YlgwZG9jZk5McW42OQ?oc=5,ADBE,,ADBE stock news,111,15,2026-01-18 18:10:41.105671,negative,0.5994,-0.5994,-0.5994,negative,-0.2,negative,2026-01-13,"[{""text"": ""AI Could Spell Trouble for Software"", ""label"": ""ORG"", ""start"": 0, ""end"": 35}, {""text"": ""Avoid One Stock"", ""label"": ""ORG"", ""start"": 58, ""end"": 73}]","[{""text"": ""AI"", ""label"": ""ORG"", ""score"": 0.7096765637397766, ""start"": 0, ""end"": 2}, {""text"": ""Investopedia"", ""label"": ""ORG"", ""score"": 0.8274959921836853, ""start"": 99, ""end"": 111}]","[{""text"": ""AI Could Spell Trouble for Software"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Avoid One Stock"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""AI"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Investopedia"", ""label"": ""ORG"", ""source"": ""bert""}]",4,4,0,0
2026-01-13 19:03:00,Fund Update: New $26.2M $AVB stock position opened by FORT WASHINGTON INVESTMENT ADVISORS INC |OH| - Quiver Quantitative,Fund Update: New $26.2M $AVB stock position opened by FORT WASHINGTON INVESTMENT ADVISORS INC |OH|&nbsp;&nbsp;Quiver Quantitative,Google News,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQUW1vWkVtRm1FX3BiMEg0V09YNjJyRkkxZkR2dmFGLTVQS1lfN1EwamtySjl1MzNoaVVyLWhVcTlTT1VBNUl5Y3hxaDYtVzAya0VKaENwZ1lMRWptTUVVLWlPRmtQUHB2NFFvTzlRMnJnTWdHUEM5eUs3T1NRREFraFJ2UVhUdXNfeUt2eDE1S1FzN0tkd2Z6RTc3WXVpZVlHaHdWWVJBVjdNWTh5eDNrR1kyZmhmbTJxb1JPVC1aRUJWZmljUXRQZGRQeW9hbG90b0tiZ2xBOXQ?oc=5,AVB,,AVB stock news,129,16,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.1363636363636363,positive,2026-01-13,"[{""text"": ""$26.2M $"", ""label"": ""MONEY"", ""start"": 17, ""end"": 25}, {""text"": ""AVB"", ""label"": ""ORG"", ""start"": 25, ""end"": 28}, {""text"": ""FORT WASHINGTON INVESTMENT ADVISORS INC |OH|&nbsp;&nbsp;Quiver Quantitative"", ""label"": ""ORG"", ""start"": 54, ""end"": 129}]","[{""text"": ""TO"", ""label"": ""ORG"", ""score"": 0.6872243285179138, ""start"": 66, ""end"": 68}]","[{""text"": ""$26.2M $"", ""label"": ""MONEY"", ""source"": ""spacy""}, {""text"": ""AVB"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""FORT WASHINGTON INVESTMENT ADVISORS INC |OH|&nbsp;&nbsp;Quiver Quantitative"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""TO"", ""label"": ""ORG"", ""source"": ""bert""}]",4,3,0,0
2026-01-13 16:20:04,Adobe Stock Drops as The Most Pessimistic Analyst Forecast Since 2013 Hits ADBE Shares - TipRanks,Adobe Stock Drops as The Most Pessimistic Analyst Forecast Since 2013 Hits ADBE Shares&nbsp;&nbsp;TipRanks,Google News,https://news.google.com/rss/articles/CBMitwFBVV95cUxQN052RzBlbzBSRm5GZEZsSzhOWFZWRWc0V2RQc191ZVNNNkRTS3ZOVFBkS2VqZ3dfQ05vSjhFNFR5QjhvTEZWcXFYT2ppTy1fX3RDTUpTZ0diN3hLSTFELXd6YW5vbG1ab3BZYW0yTmktbnltb2p3VXZRa3d4NVVyeXZvcjJpRkJZdlBEcWo5NzlDS2VUUzZIa0dUb3RsU0d4aC00QTJ6MUJxa3NkWU1rN2IyMTNjT0k?oc=5,ADBE,,ADBE stock news,106,14,2026-01-18 18:10:41.105671,negative,0.4201,-0.4201,-0.4201,negative,0.5,positive,2026-01-13,"[{""text"": ""2013"", ""label"": ""DATE"", ""start"": 65, ""end"": 69}]","[{""text"": ""Adobe Stock"", ""label"": ""ORG"", ""score"": 0.7207072377204895, ""start"": 0, ""end"": 11}, {""text"": ""AD"", ""label"": ""ORG"", ""score"": 0.9327614307403564, ""start"": 75, ""end"": 77}, {""text"": ""R"", ""label"": ""ORG"", ""score"": 0.7144364714622498, ""start"": 101, ""end"": 102}]","[{""text"": ""2013"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""Adobe Stock"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""AD"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""R"", ""label"": ""ORG"", ""source"": ""bert""}]",4,3,0,0
